t,x,y,z
2.880000000000000268e-02,2.855569106139399960e+00,-5.432919106255039710e-01,2.880000000000027427e+01
2.885000000000000064e-02,2.828601903726958522e+00,-5.853961858721627998e-01,2.885000000000027498e+01
2.890000000000000208e-02,2.799564490436997843e+00,-6.261003457262616090e-01,2.890000000000027569e+01
2.895000000000000004e-02,2.768529414460124016e+00,-6.653026933486895222e-01,2.895000000000027640e+01
2.900000000000000147e-02,2.735574215024261679e+00,-7.029052840857991091e-01,2.900000000000027711e+01
2.905000000000000290e-02,2.700781228667664458e+00,-7.388141701780971404e-01,2.905000000000027782e+01
2.910000000000000087e-02,2.664237383526138370e+00,-7.729396354829420890e-01,2.910000000000027853e+01
2.915000000000000230e-02,2.626033982148444856e+00,-8.051964196248065919e-01,2.915000000000027924e+01
2.920000000000000026e-02,2.586266473382497821e+00,-8.355039310130800700e-01,2.920000000000027995e+01
2.925000000000000169e-02,2.545034213902290787e+00,-8.637864481951996742e-01,2.925000000000028066e+01
2.930000000000000313e-02,2.502440219971359792e+00,-8.899733090420408610e-01,2.930000000000028137e+01
2.935000000000000109e-02,2.458590910062986357e+00,-9.139990872928993593e-01,2.935000000000028209e+01
2.940000000000000252e-02,2.413595838980189257e+00,-9.358037560189786941e-01,2.940000000000028280e+01
2.945000000000000048e-02,2.367567424139790155e+00,-9.553328375969780684e-01,2.945000000000028351e+01
2.950000000000000192e-02,2.320620664704413638e+00,-9.725375398180831077e-01,2.950000000000028422e+01
2.954999999999999988e-02,2.272872854264154086e+00,-9.873748777922972675e-01,2.955000000000028493e+01
2.960000000000000131e-02,2.224443287785757839e+00,-9.998077813435449768e-01,2.960000000000028564e+01
2.965000000000000274e-02,2.175452963561488762e+00,-1.009805187627226042e+00,2.965000000000028635e+01
2.970000000000000070e-02,2.126024280902337527e+00,-1.017342118738821632e+00,2.970000000000028706e+01
2.975000000000000214e-02,2.076280734330875788e+00,-1.022399744119651954e+00,2.975000000000028777e+01
2.980000000000000010e-02,2.026346605037787629e+00,-1.024965427603868440e+00,2.980000000000028848e+01
2.985000000000000153e-02,1.976346650372962532e+00,-1.025032758989137038e+00,2.985000000000028919e+01
2.990000000000000296e-02,1.926405792146930862e+00,-1.022601570052134257e+00,2.990000000000028990e+01
2.995000000000000093e-02,1.876648804521406477e+00,-1.017677934968842512e+00,2.995000000000029061e+01
3.000000000000000236e-02,1.827200002268720480e+00,-1.010274155138595642e+00,3.000000000000029132e+01
3.005000000000000032e-02,1.778182930179010857e+00,-1.000408728449788898e+00,3.005000000000029203e+01
3.010000000000000175e-02,1.729720054391165052e+00,-9.881063030640432343e-01,3.010000000000029274e+01
3.014999999999999972e-02,1.681932456418706812e+00,-9.733976158342899643e-01,3.015000000000029345e+01
3.020000000000000115e-02,1.634939530635083793e+00,-9.563194155106347072e-01,3.020000000000029416e+01
3.025000000000000258e-02,1.588858685974171348e+00,-9.369143709258660468e-01,3.025000000000029488e+01
3.030000000000000054e-02,1.543805052591274762e+00,-9.152309643900020664e-01,3.030000000000029559e+01
3.035000000000000198e-02,1.499891194217519264e+00,-8.913233705602218171e-01,3.035000000000029630e+01
3.039999999999999994e-02,1.457226826926293350e+00,-8.652513210888170825e-01,3.040000000000029701e+01
3.045000000000000137e-02,1.415918545014389629e+00,-8.370799553873340404e-01,3.045000000000029772e+01
3.050000000000000280e-02,1.376069554682712193e+00,-8.068796578797614583e-01,3.050000000000029843e+01
3.055000000000000077e-02,1.337779416181933634e+00,-7.747258821513774985e-01,3.055000000000029914e+01
3.060000000000000220e-02,1.301143795067333908e+00,-7.406989624326091315e-01,3.060000000000029985e+01
3.065000000000000016e-02,1.266254223184296146e+00,-7.048839128888998440e-01,3.065000000000030056e+01
3.070000000000000159e-02,1.233197869981622397e+00,-6.673702152180477354e-01,3.070000000000030127e+01
3.075000000000000303e-02,1.202057324724028931e+00,-6.282515950856889519e-01,3.075000000000030198e+01
3.080000000000000099e-02,1.172910390147949622e+00,-5.876257879574883214e-01,3.080000000000030269e+01
3.085000000000000242e-02,1.145829888076185243e+00,-5.455942949130916375e-01,3.085000000000030340e+01
3.090000000000000038e-02,1.120883477477059964e+00,-5.022621290519226900e-01,3.090000000000030411e+01
3.095000000000000182e-02,1.098133485422651656e+00,-4.577375531244153861e-01,3.095000000000030482e+01
3.099999999999999978e-02,1.077636751368436396e+00,-4.121318090441924986e-01,3.100000000000030553e+01
3.105000000000000121e-02,1.059444485143406833e+00,-3.655588399569885127e-01,3.105000000000030624e+01
3.110000000000000264e-02,1.043602139005464391e+00,-3.181350055607102267e-01,3.110000000000030695e+01
3.115000000000000061e-02,1.030149294081749378e+00,-2.699787913878904932e-01,3.115000000000030767e+01
3.120000000000000204e-02,1.019119561477630276e+00,-2.212105127768749235e-01,3.120000000000030838e+01
3.125000000000000000e-02,1.010540498301424561e+00,-1.719520142713512056e-01,3.125000000000030909e+01
3.130000000000000143e-02,1.004433538814659466e+00,-1.223263651992532314e-01,3.130000000000030980e+01
3.135000000000000286e-02,1.000813940879887731e+00,-7.245755219161684191e-02,3.135000000000031051e+01
3.140000000000000430e-02,9.996907478398571190e-01,-2.247016940961039239e-02,3.140000000000031122e+01
3.144999999999999879e-02,1.001066765923274593e+00,2.751089274631138976e-02,3.145000000000031193e+01
3.150000000000000022e-02,1.004938557233617136e+00,7.736075966738917287e-02,3.150000000000031264e+01
3.155000000000000165e-02,1.011296448338504073e+00,1.269548845280862315e-01,3.155000000000031335e+01
3.160000000000000309e-02,1.020124554438172959e+00,1.761693594586693778e-01,3.160000000000031406e+01
3.165000000000000452e-02,1.031400819052674667e+00,2.248812251213982427e-01,3.165000000000031477e+01
3.169999999999999901e-02,1.045097069128631206e+00,2.729687779168656903e-01,3.170000000000031548e+01
3.175000000000000044e-02,1.061179085427876645e+00,3.203118740529530273e-01,3.175000000000031619e+01
3.180000000000000188e-02,1.079606688022118011e+00,3.667922297167032220e-01,3.180000000000031690e+01
3.185000000000000331e-02,1.100333836680014388e+00,4.122937165991499842e-01,3.185000000000031761e+01
3.190000000000000474e-02,1.123308745895861938e+00,4.567026520347531315e-01,3.190000000000031832e+01
3.194999999999999923e-02,1.148474014272494292e+00,4.999080830305442924e-01,3.195000000000031903e+01
3.200000000000000067e-02,1.175766767935141788e+00,5.418020634753534237e-01,3.200000000000031974e+01
3.205000000000000210e-02,1.205118817617938820e+00,5.822799238365264918e-01,3.205000000000031690e+01
3.210000000000000353e-02,1.236456829030609939e+00,6.212405326703128727e-01,3.210000000000031406e+01
3.215000000000000496e-02,1.269702506079681603e+00,6.585865492925556675e-01,3.215000000000031122e+01
3.219999999999999946e-02,1.304772786486455560e+00,6.942246669784022384e-01,3.220000000000030838e+01
3.225000000000000089e-02,1.341580049313001011e+00,7.280658460834158463e-01,3.225000000000030553e+01
3.230000000000000232e-02,1.380032333877677653e+00,7.600255365036489019e-01,3.230000000000030269e+01
3.235000000000000375e-02,1.420033569513240890e+00,7.900238889188759828e-01,3.235000000000029985e+01
3.239999999999999825e-02,1.461483815593493052e+00,8.179859542912076842e-01,3.240000000000029701e+01
3.244999999999999968e-02,1.504279511228789445e+00,8.438418711206506773e-01,3.245000000000029416e+01
3.250000000000000111e-02,1.548313734006549813e+00,8.675270399897672124e-01,3.250000000000029132e+01
3.255000000000000254e-02,1.593476467130327645e+00,8.889822849613453482e-01,3.255000000000028848e+01
3.260000000000000397e-02,1.639654874290007225e+00,9.081540014258370208e-01,3.260000000000028564e+01
3.264999999999999847e-02,1.686733581576382646e+00,9.249942900291773240e-01,3.265000000000028280e+01
3.269999999999999990e-02,1.734594965735771543e+00,9.394610763463735470e-01,3.270000000000027995e+01
3.275000000000000133e-02,1.783119448044477640e+00,9.515182160018673674e-01,3.275000000000027711e+01
3.280000000000000276e-02,1.832185793068875190e+00,9.611355849740336188e-01,3.280000000000027427e+01
3.285000000000000420e-02,1.881671411564680874e+00,9.682891548581947783e-01,3.285000000000027143e+01
3.289999999999999869e-02,1.931452666758638470e+00,9.729610529001118113e-01,3.290000000000026859e+01
3.295000000000000012e-02,1.981405183247390234e+00,9.751396066499611326e-01,3.295000000000026574e+01
3.300000000000000155e-02,2.031404157741770078e+00,9.748193731252321470e-01,3.300000000000026290e+01
3.305000000000000299e-02,2.081324670880142946e+00,9.720011524096843214e-01,3.305000000000026006e+01
3.310000000000000442e-02,2.131041999331744652e+00,9.666919856543871870e-01,3.310000000000025722e+01
3.314999999999999891e-02,2.180431927410250381e+00,9.589051374858373888e-01,3.315000000000025437e+01
3.320000000000000034e-02,2.229371057419024194e+00,9.486600628651056244e-01,3.320000000000025153e+01
3.325000000000000178e-02,2.277737117952672197e+00,9.359823584808132368e-01,3.325000000000024869e+01
3.330000000000000321e-02,2.325409269384627109e+00,9.209036987973808763e-01,3.330000000000024585e+01
3.335000000000000464e-02,2.372268405777519629e+00,9.034617569183273078e-01,3.335000000000024301e+01
3.339999999999999913e-02,2.418197452462036434e+00,8.837001104623384284e-01,3.340000000000024016e+01
3.345000000000000057e-02,2.463081658540776431e+00,8.616681326872681623e-01,3.345000000000023732e+01
3.350000000000000200e-02,2.506808883586310266e+00,8.374208691340910837e-01,3.350000000000023448e+01
3.355000000000000343e-02,2.549269877817137875e+00,8.110189000990049024e-01,3.355000000000023164e+01
3.360000000000000486e-02,2.590358555051545331e+00,7.825281892772878445e-01,3.360000000000022879e+01
3.364999999999999936e-02,2.629972257757404286e+00,7.520199189570642151e-01,3.365000000000022595e+01
3.370000000000000079e-02,2.668012013535699278e+00,7.195703121747366593e-01,3.370000000000022311e+01
3.375000000000000222e-02,2.704382782396978158e+00,6.852604422764198011e-01,3.375000000000022027e+01
3.380000000000000365e-02,2.738993694212918051e+00,6.491760303611724403e-01,3.380000000000021743e+01
3.385000000000000508e-02,2.771758275749749867e+00,6.114072311121058201e-01,3.385000000000021458e+01
3.389999999999999958e-02,2.802594666716313743e+00,5.720484075504542743e-01,3.390000000000021174e+01
3.395000000000000101e-02,2.831425824286959436e+00,5.311978952753725336e-01,3.395000000000020890e+01
3.400000000000000244e-02,2.858179715588306191e+00,4.889577567784909595e-01,3.400000000000020606e+01
3.405000000000000387e-02,2.882789497668944989e+00,4.454335264470597466e-01,3.405000000000020322e+01
3.409999999999999837e-02,2.905193684502441087e+00,4.007339468927751391e-01,3.410000000000020037e+01
3.414999999999999980e-02,2.925336300606387052e+00,3.549706972650544801e-01,3.415000000000019753e+01
3.420000000000000123e-02,2.943167020893702190e+00,3.082581142275523378e-01,3.420000000000019469e+01
3.425000000000000266e-02,2.958641296406767207e+00,2.607129062950406806e-01,3.425000000000019185e+01
3.430000000000000410e-02,2.971720465620252494e+00,2.124538622443652713e-01,3.430000000000018900e+01
3.434999999999999859e-02,2.982371851034561594e+00,1.636015543279950024e-01,3.435000000000018616e+01
3.440000000000000002e-02,2.990568840818553120e+00,1.142780370316672234e-01,3.440000000000018332e+01
3.445000000000000145e-02,2.996290955297563841e+00,6.460654212876439095e-02,3.445000000000018048e+01
3.450000000000000289e-02,2.999523898120615595e+00,1.471117079330998972e-02,3.450000000000017764e+01
3.455000000000000432e-02,3.000259591978968743e+00,-3.528341645917953961e-02,3.455000000000017479e+01
3.459999999999999881e-02,2.998496198786781086e+00,-8.525231122832321873e-02,3.460000000000017195e+01
3.465000000000000024e-02,2.994238124273452151e+00,-1.350706693048289719e-01,3.465000000000016911e+01
3.470000000000000168e-02,2.987496006976179785e+00,-1.846140225860697093e-01,3.470000000000016627e+01
3.475000000000000311e-02,2.978286691660228414e+00,-2.337585900519798532e-01,3.475000000000016342e+01
3.480000000000000454e-02,2.966633187233321145e+00,-2.823815870243185366e-01,3.480000000000016058e+01
3.484999999999999903e-02,2.952564609259297423e+00,-3.303615319366339231e-01,3.485000000000015774e+01
3.490000000000000047e-02,2.936116107214669757e+00,-3.775785498484830471e-01,3.490000000000015490e+01
3.495000000000000190e-02,2.917328776669817714e+00,-4.239146719455951784e-01,3.495000000000015206e+01
3.500000000000000333e-02,2.896249556614235665e+00,-4.692541302776964685e-01,3.500000000000014921e+01
3.505000000000000476e-02,2.872931112182353086e+00,-5.134836469976110651e-01,3.505000000000014637e+01
3.509999999999999926e-02,2.847431703072937914e+00,-5.564927173789933068e-01,3.510000000000014353e+01
3.515000000000000069e-02,2.819815037990823559e+00,-5.981738859055872881e-01,3.515000000000014069e+01
3.520000000000000212e-02,2.790150115474628212e+00,-6.384230147422235158e-01,3.520000000000013785e+01
3.525000000000000355e-02,2.758511051508152789e+00,-6.771395439167929853e-01,3.525000000000013500e+01
3.530000000000000498e-02,2.724976894346154310e+00,-7.142267425631505517e-01,3.530000000000013216e+01
3.534999999999999948e-02,2.689631427017144638e+00,-7.495919505972329366e-01,3.535000000000012932e+01
3.540000000000000091e-02,2.652562957996649207e+00,-7.831468102225777050e-01,3.540000000000012648e+01
3.545000000000000234e-02,2.613864100573913607e+00,-8.148074866868417754e-01,3.545000000000012363e+01
3.550000000000000377e-02,2.573631541463298422e+00,-8.444948777377719873e-01,3.550000000000012079e+01
3.554999999999999827e-02,2.531965799238471426e+00,-8.721348112553162224e-01,3.555000000000011795e+01
3.559999999999999970e-02,2.488970973192936142e+00,-8.976582305661013894e-01,3.560000000000011511e+01
3.565000000000000113e-02,2.444754483254351740e+00,-9.210013669772835199e-01,3.565000000000011227e+01
3.570000000000000256e-02,2.399426801602452031e+00,-9.421058990987035697e-01,3.570000000000010942e+01
3.575000000000000400e-02,2.353101176661102301e+00,-9.609190985552923392e-01,3.575000000000010658e+01
3.579999999999999849e-02,2.305893350154078369e+00,-9.773939617256717227e-01,3.580000000000010374e+01
3.584999999999999992e-02,2.257921267931491283e+00,-9.914893271778109085e-01,3.585000000000010090e+01
3.590000000000000135e-02,2.209304785289337936e+00,-1.003169978508331450e+00,3.590000000000009805e+01
3.595000000000000279e-02,2.160165367518416701e+00,-1.012406732328525294e+00,3.595000000000009521e+01
3.600000000000000422e-02,2.110625786430772255e+00,-1.019176511177254829e+00,3.600000000000009237e+01
3.604999999999999871e-02,2.060809813621876430e+00,-1.023462401178570902e+00,3.605000000000008953e+01
3.610000000000000014e-02,2.010841911234912516e+00,-1.025253694299990581e+00,3.610000000000008669e+01
3.615000000000000158e-02,1.960846920999766319e+00,-1.024545915105857574e+00,3.615000000000008384e+01
3.620000000000000301e-02,1.910949752323646278e+00,-1.021340831938942761e+00,3.620000000000008100e+01
3.625000000000000444e-02,1.861275070212613958e+00,-1.015646452502349195e+00,3.625000000000007816e+01
3.629999999999999893e-02,1.811946983803736311e+00,-1.007477003852757846e+00,3.630000000000007532e+01
3.635000000000000037e-02,1.763088736286042346e+00,-9.968528968550022240e-01,3.635000000000007248e+01
3.640000000000000180e-02,1.714822396984997832e+00,-9.838006751867781619e-01,3.640000000000006963e+01
3.645000000000000323e-02,1.667268556379805977e+00,-9.683529490208981905e-01,3.645000000000006679e+01
3.650000000000000466e-02,1.620546024815514130e+00,-9.505483135507810655e-01,3.650000000000006395e+01
3.654999999999999916e-02,1.574771535662676136e+00,-9.304312525627357333e-01,3.655000000000006111e+01
3.660000000000000059e-02,1.530059453666208880e+00,-9.080520272959577976e-01,3.660000000000005826e+01
3.665000000000000202e-02,1.486521489212112135e+00,-8.834665508679157009e-01,3.665000000000005542e+01
3.670000000000000345e-02,1.444266419225942677e+00,-8.567362485788669879e-01,3.670000000000005258e+01
3.675000000000000488e-02,1.403399815400357964e+00,-8.279279044445244651e-01,3.675000000000004974e+01
3.679999999999999938e-02,1.364023780430737354e+00,-7.971134943403017648e-01,3.680000000000004690e+01
3.685000000000000081e-02,1.326236692917879489e+00,-7.643700061740170693e-01,3.685000000000004405e+01
3.690000000000000224e-02,1.290132961575120474e+00,-7.297792475363420461e-01,3.690000000000004121e+01
3.695000000000000367e-02,1.255802789353972715e+00,-6.934276413095693536e-01,3.695000000000003837e+01
3.700000000000000511e-02,1.223331948077599485e+00,-6.554060097453585643e-01,3.700000000000003553e+01
3.704999999999999960e-02,1.192801564145192339e+00,-6.158093475509283099e-01,3.705000000000003268e+01
3.710000000000000103e-02,1.164287915842653565e+00,-5.747365845506243742e-01,3.710000000000002984e+01
3.715000000000000246e-02,1.137862242765991905e+00,-5.322903385158403999e-01,3.715000000000002700e+01
3.720000000000000390e-02,1.113590567833575129e+00,-4.885766587808295092e-01,3.720000000000002416e+01
3.724999999999999839e-02,1.091533532331930179e+00,-4.437047612849671085e-01,3.725000000000002132e+01
3.729999999999999982e-02,1.071746244407219883e+00,-3.977867557034457935e-01,3.730000000000001847e+01
3.735000000000000125e-02,1.054278141380930123e+00,-3.509373653481495103e-01,3.735000000000001563e+01
3.740000000000000269e-02,1.039172866233763592e+00,-3.032736405385167977e-01,3.740000000000001279e+01
3.745000000000000412e-02,1.026468158566337774e+00,-2.549146661585192652e-01,3.745000000000000995e+01
3.749999999999999861e-02,1.016195760309114737e+00,-2.059812641304055170e-01,3.750000000000000711e+01
3.755000000000000004e-02,1.008381336417140561e+00,-1.565956915485618439e-01,3.755000000000000426e+01
3.760000000000000148e-02,1.003044410747734538e+00,-1.068813352276836576e-01,3.760000000000000142e+01
3.765000000000000291e-02,1.000198317281332239e+00,-5.696240342841025345e-02,3.764999999999999858e+01
3.770000000000000434e-02,9.998501668073562776e-01,-6.963615530627395578e-03,3.769999999999999574e+01
3.774999999999999883e-02,1.002000829158346429e+00,4.299010957023011170e-02,3.774999999999999289e+01
3.780000000000000027e-02,1.006644931036736024e+00,9.277396556535312533e-02,3.779999999999999005e+01
3.785000000000000170e-02,1.013770869439705846e+00,1.422635705534421313e-01,3.784999999999998721e+01
3.790000000000000313e-02,1.023360840648572800e+00,1.913352778012352151e-01,3.789999999999998437e+01
3.795000000000000456e-02,1.035390884710285286e+00,2.398664846672638462e-01,3.794999999999998153e+01
3.799999999999999906e-02,1.049830945299892182e+00,2.877359389170094928e-01,3.799999999999997868e+01
3.805000000000000049e-02,1.066644944814421292e+00,3.348240416641516948e-01,3.804999999999997584e+01
3.810000000000000192e-02,1.085790874510550896e+00,3.810131461810274400e-01,3.809999999999997300e+01
3.815000000000000335e-02,1.107220899460870100e+00,4.261878518317420150e-01,3.814999999999997016e+01
3.820000000000000479e-02,1.130881478066502632e+00,4.702352923935577689e-01,3.819999999999996732e+01
3.824999999999999928e-02,1.156713495827496718e+00,5.130454180462078462e-01,3.824999999999996447e+01
3.830000000000000071e-02,1.184652413036767049e+00,5.545112703246013464e-01,3.829999999999996163e+01
3.835000000000000214e-02,1.214628426028581343e+00,5.945292493479676921e-01,3.834999999999995879e+01
3.840000000000000357e-02,1.246566641578725099e+00,6.329993726577851643e-01,3.839999999999995595e+01
3.845000000000000501e-02,1.280387264020614868e+00,6.698255250178017928e-01,3.844999999999995310e+01
3.849999999999999950e-02,1.316005794609860891e+00,7.049156985520399488e-01,3.849999999999995026e+01
3.855000000000000093e-02,1.353333242639182199e+00,7.381822226208138993e-01,3.854999999999994742e+01
3.860000000000000236e-02,1.392276347776213230e+00,7.695419828604290746e-01,3.859999999999994458e+01
3.865000000000000380e-02,1.432737813068706734e+00,7.989166288393061421e-01,3.864999999999994174e+01
3.870000000000000523e-02,1.474616548034982211e+00,8.262327698117140073e-01,3.869999999999993889e+01
3.874999999999999972e-02,1.517807921232275925e+00,8.514221580800326317e-01,3.874999999999993605e+01
3.880000000000000115e-02,1.562204021671962373e+00,8.744218595074267908e-01,3.879999999999993321e+01
3.885000000000000259e-02,1.607693928428520991e+00,8.951744107549147733e-01,3.884999999999993037e+01
3.890000000000000402e-02,1.654163987768643596e+00,9.136279628499857086e-01,3.889999999999992752e+01
3.894999999999999851e-02,1.701498097108094854e+00,9.297364107280673418e-01,3.894999999999992468e+01
3.899999999999999994e-02,1.749577995086876392e+00,9.434595084231931494e-01,3.899999999999992184e+01
3.905000000000000138e-02,1.798283557037958058e+00,9.547629696200723437e-01,3.904999999999991900e+01
3.910000000000000281e-02,1.847493095111368389e+00,9.636185533163392769e-01,3.909999999999991616e+01
3.915000000000000424e-02,1.897083662303800988e+00,9.700041343809601146e-01,3.914999999999991331e+01
3.919999999999999873e-02,1.946931359634137770e+00,9.739037588325116790e-01,3.919999999999991047e+01
3.925000000000000017e-02,1.996911645697431181e+00,9.753076836992224941e-01,3.924999999999990763e+01
3.930000000000000160e-02,2.046899647823941404e+00,9.742124013611882516e-01,3.929999999999990479e+01
3.935000000000000303e-02,2.096770474065819734e+00,9.706206483139443453e-01,3.934999999999990195e+01
3.940000000000000446e-02,2.146399525231955874e+00,9.645413983314999884e-01,3.939999999999989910e+01
3.944999999999999896e-02,2.195662806191391425e+00,9.559898400459163614e-01,3.944999999999989626e+01
3.950000000000000039e-02,2.244437235667525510e+00,9.449873389994435380e-01,3.949999999999989342e+01
3.955000000000000182e-02,2.292600953749112325e+00,9.315613842640276809e-01,3.954999999999989058e+01
3.960000000000000325e-02,2.340033626349752094e+00,9.157455197615561593e-01,3.959999999999988773e+01
3.965000000000000469e-02,2.386616745855201671e+00,8.975792604564324373e-01,3.964999999999988489e+01
3.969999999999999918e-02,2.432233927207359425e+00,8.771079936298684654e-01,3.969999999999988205e+01
3.975000000000000061e-02,2.476771198685169928e+00,8.543828654825553759e-01,3.974999999999987921e+01
3.980000000000000204e-02,2.520117286655959354e+00,8.294606533490272993e-01,3.979999999999987637e+01
3.985000000000000347e-02,2.562163893585759578e+00,8.024036238429844703e-01,3.984999999999987352e+01
3.990000000000000491e-02,2.602805968614033905e+00,7.732793772879896776e-01,3.989999999999987068e+01
3.994999999999999940e-02,2.641941970016789210e+00,7.421606788222191442e-01,3.994999999999986784e+01
4.000000000000000083e-02,2.679474118902325674e+00,7.091252765992414053e-01,3.999999999999986500e+01
